Channel,Optical Distance [m],Latitude [°],Longitude [°],Elevation [m],Uncertainty [m],Distance along road [m],Pick
3647,34905.4,nan,nan,nan,nan,nan,False
3648,34915.0,nan,nan,nan,nan,nan,False
3649,34924.6,nan,nan,nan,nan,nan,False
3650,34934.2,nan,nan,nan,nan,nan,False
3651,34943.7,nan,nan,nan,nan,nan,False
3652,34953.3,nan,nan,nan,nan,nan,False
3653,34962.9,nan,nan,nan,nan,nan,False
3654,34972.4,nan,nan,nan,nan,nan,False
3655,34982.0,nan,nan,nan,nan,nan,False
3656,34991.6,nan,nan,nan,nan,nan,False
3657,35001.1,nan,nan,nan,nan,nan,False
3658,35010.7,nan,nan,nan,nan,nan,False
3659,35020.3,nan,nan,nan,nan,nan,False
3660,35029.9,nan,nan,nan,nan,nan,False
3661,35039.4,nan,nan,nan,nan,nan,False
3662,35049.0,nan,nan,nan,nan,nan,False
3663,35058.6,nan,nan,nan,nan,nan,False
3664,35068.1,nan,nan,nan,nan,nan,False
3665,35077.7,nan,nan,nan,nan,nan,False
3666,35087.3,nan,nan,nan,nan,nan,False
3667,35096.9,nan,nan,nan,nan,nan,False
3668,35106.4,nan,nan,nan,nan,nan,False
3669,35116.0,nan,nan,nan,nan,nan,False
3670,35125.6,nan,nan,nan,nan,nan,False
3671,35135.1,nan,nan,nan,nan,nan,False
3672,35144.7,nan,nan,nan,nan,nan,False
3673,35154.3,nan,nan,nan,nan,nan,False
3674,35163.9,nan,nan,nan,nan,nan,False
3675,35173.4,nan,nan,nan,nan,nan,False
3676,35183.0,nan,nan,nan,nan,nan,False
3677,35192.6,nan,nan,nan,nan,nan,False
3678,35202.1,nan,nan,nan,nan,nan,False
3679,35211.7,nan,nan,nan,nan,nan,False
3680,35221.3,nan,nan,nan,nan,nan,False
3681,35230.9,nan,nan,nan,nan,nan,False
3682,35240.4,nan,nan,nan,nan,nan,False
3683,35250.0,nan,nan,nan,nan,nan,False
3684,35259.6,nan,nan,nan,nan,nan,False
3685,35269.1,nan,nan,nan,nan,nan,False
3686,35278.7,nan,nan,nan,nan,nan,False
3687,35288.3,nan,nan,nan,nan,nan,False
3688,35297.8,nan,nan,nan,nan,nan,False
3689,35307.4,nan,nan,nan,nan,nan,False
3690,35317.0,nan,nan,nan,nan,nan,False
3691,35326.6,nan,nan,nan,nan,nan,False
3692,35336.1,nan,nan,nan,nan,nan,False
3693,35345.7,nan,nan,nan,nan,nan,False
3694,35355.3,nan,nan,nan,nan,nan,False
3695,35364.8,nan,nan,nan,nan,nan,False
3696,35374.4,nan,nan,nan,nan,nan,False
3697,35384.0,nan,nan,nan,nan,nan,False
3698,35393.6,nan,nan,nan,nan,nan,False
3699,35403.1,nan,nan,nan,nan,nan,False
3700,35412.7,nan,nan,nan,nan,nan,False
3701,35422.3,nan,nan,nan,nan,nan,False
3702,35431.8,nan,nan,nan,nan,nan,False
3703,35441.4,nan,nan,nan,nan,nan,False
3704,35451.0,nan,nan,nan,nan,nan,False
3705,35460.6,nan,nan,nan,nan,nan,False
3706,35470.1,nan,nan,nan,nan,nan,False
3707,35479.7,nan,nan,nan,nan,nan,False
3708,35489.3,nan,nan,nan,nan,nan,False
3709,35498.8,nan,nan,nan,nan,nan,False
3710,35508.4,nan,nan,nan,nan,nan,False
3711,35518.0,nan,nan,nan,nan,nan,False
3712,35527.6,nan,nan,nan,nan,nan,False
3713,35537.1,nan,nan,nan,nan,nan,False
3714,35546.7,nan,nan,nan,nan,nan,False
3715,35556.3,nan,nan,nan,nan,nan,False
3716,35565.8,nan,nan,nan,nan,nan,False
3717,35575.4,nan,nan,nan,nan,nan,False
3718,35585.0,nan,nan,nan,nan,nan,False
3719,35594.5,nan,nan,nan,nan,nan,False
3720,35604.1,nan,nan,nan,nan,nan,False
3721,35613.7,nan,nan,nan,nan,nan,False
3722,35623.3,nan,nan,nan,nan,nan,False
3723,35632.8,nan,nan,nan,nan,nan,False
3724,35642.4,nan,nan,nan,nan,nan,False
3725,35652.0,nan,nan,nan,nan,nan,False
3726,35661.5,nan,nan,nan,nan,nan,False
3727,35671.1,nan,nan,nan,nan,nan,False
3728,35680.7,nan,nan,nan,nan,nan,False
3729,35690.3,nan,nan,nan,nan,nan,False
3730,35699.8,nan,nan,nan,nan,nan,False
3731,35709.4,nan,nan,nan,nan,nan,False
3732,35719.0,nan,nan,nan,nan,nan,False
3733,35728.5,nan,nan,nan,nan,nan,False
3734,35738.1,nan,nan,nan,nan,nan,False
3735,35747.7,nan,nan,nan,nan,nan,False
3736,35757.3,nan,nan,nan,nan,nan,False
3737,35766.8,nan,nan,nan,nan,nan,False
3738,35776.4,nan,nan,nan,nan,nan,False
3739,35786.0,nan,nan,nan,nan,nan,False
3740,35795.5,nan,nan,nan,nan,nan,False
3741,35805.1,nan,nan,nan,nan,nan,False
3742,35814.7,nan,nan,nan,nan,nan,False
3743,35824.3,nan,nan,nan,nan,nan,False
3744,35833.8,nan,nan,nan,nan,nan,False
3745,35843.4,nan,nan,nan,nan,nan,False
3746,35853.0,nan,nan,nan,nan,nan,False
3747,35862.5,nan,nan,nan,nan,nan,False
3748,35872.1,nan,nan,nan,nan,nan,False
3749,35881.7,nan,nan,nan,nan,nan,False
3750,35891.2,nan,nan,nan,nan,nan,False
3751,35900.8,nan,nan,nan,nan,nan,False
3752,35910.4,nan,nan,nan,nan,nan,False
3753,35920.0,nan,nan,nan,nan,nan,False
3754,35929.5,nan,nan,nan,nan,nan,False
3755,35939.1,nan,nan,nan,nan,nan,False
3756,35948.7,nan,nan,nan,nan,nan,False
3757,35958.2,nan,nan,nan,nan,nan,False
3758,35967.8,nan,nan,nan,nan,nan,False
3759,35977.4,nan,nan,nan,nan,nan,False
3760,35987.0,nan,nan,nan,nan,nan,False
3761,35996.5,nan,nan,nan,nan,nan,False
3762,36006.1,nan,nan,nan,nan,nan,False
3763,36015.7,nan,nan,nan,nan,nan,False
3764,36025.2,nan,nan,nan,nan,nan,False
3765,36034.8,nan,nan,nan,nan,nan,False
3766,36044.4,nan,nan,nan,nan,nan,False
3767,36054.0,nan,nan,nan,nan,nan,False
3768,36063.5,nan,nan,nan,nan,nan,False
3769,36073.1,nan,nan,nan,nan,nan,False
3770,36082.7,nan,nan,nan,nan,nan,False
3771,36092.2,nan,nan,nan,nan,nan,False
3772,36101.8,nan,nan,nan,nan,nan,False
3773,36111.4,nan,nan,nan,nan,nan,False
3774,36121.0,nan,nan,nan,nan,nan,False
3775,36130.5,nan,nan,nan,nan,nan,False
3776,36140.1,nan,nan,nan,nan,nan,False
3777,36149.7,nan,nan,nan,nan,nan,False
3778,36159.2,nan,nan,nan,nan,nan,False
3779,36168.8,nan,nan,nan,nan,nan,False
3780,36178.4,nan,nan,nan,nan,nan,False
3781,36188.0,nan,nan,nan,nan,nan,False
3782,36197.5,nan,nan,nan,nan,nan,False
3783,36207.1,nan,nan,nan,nan,nan,False
3784,36216.7,nan,nan,nan,nan,nan,False
3785,36226.2,nan,nan,nan,nan,nan,False
3786,36235.8,nan,nan,nan,nan,nan,False
3787,36245.4,nan,nan,nan,nan,nan,False
3788,36254.9,nan,nan,nan,nan,nan,False
3789,36264.5,nan,nan,nan,nan,nan,False
3790,36274.1,nan,nan,nan,nan,nan,False
3791,36283.7,nan,nan,nan,nan,nan,False
3792,36293.2,nan,nan,nan,nan,nan,False
3793,36302.8,nan,nan,nan,nan,nan,False
3794,36312.4,nan,nan,nan,nan,nan,False
3795,36321.9,nan,nan,nan,nan,nan,False
3796,36331.5,nan,nan,nan,nan,nan,False
3797,36341.1,nan,nan,nan,nan,nan,False
3798,36350.7,nan,nan,nan,nan,nan,False
3799,36360.2,nan,nan,nan,nan,nan,False
3800,36369.8,nan,nan,nan,nan,nan,False
3801,36379.4,nan,nan,nan,nan,nan,False
3802,36388.9,nan,nan,nan,nan,nan,False
3803,36398.5,nan,nan,nan,nan,nan,False
3804,36408.1,nan,nan,nan,nan,nan,False
3805,36417.7,nan,nan,nan,nan,nan,False
3806,36427.2,nan,nan,nan,nan,nan,False
3807,36436.8,nan,nan,nan,nan,nan,False
3808,36446.4,nan,nan,nan,nan,nan,False
3809,36455.9,nan,nan,nan,nan,nan,False
3810,36465.5,nan,nan,nan,nan,nan,False
3811,36475.1,nan,nan,nan,nan,nan,False
3812,36484.7,nan,nan,nan,nan,nan,False
3813,36494.2,nan,nan,nan,nan,nan,False
3814,36503.8,nan,nan,nan,nan,nan,False
3815,36513.4,nan,nan,nan,nan,nan,False
3816,36522.9,nan,nan,nan,nan,nan,False
3817,36532.5,nan,nan,nan,nan,nan,False
3818,36542.1,nan,nan,nan,nan,nan,False
3819,36551.6,nan,nan,nan,nan,nan,False
3820,36561.2,nan,nan,nan,nan,nan,False
3821,36570.8,nan,nan,nan,nan,nan,False
3822,36580.4,nan,nan,nan,nan,nan,False
3823,36589.9,nan,nan,nan,nan,nan,False
3824,36599.5,nan,nan,nan,nan,nan,False
3825,36609.1,nan,nan,nan,nan,nan,False
3826,36618.6,nan,nan,nan,nan,nan,False
3827,36628.2,nan,nan,nan,nan,nan,False
3828,36637.8,nan,nan,nan,nan,nan,False
3829,36647.4,nan,nan,nan,nan,nan,False
3830,36656.9,nan,nan,nan,nan,nan,False
3831,36666.5,nan,nan,nan,nan,nan,False
3832,36676.1,nan,nan,nan,nan,nan,False
3833,36685.6,nan,nan,nan,nan,nan,False
3834,36695.2,nan,nan,nan,nan,nan,False
3835,36704.8,nan,nan,nan,nan,nan,False
3836,36714.4,nan,nan,nan,nan,nan,False
3837,36723.9,nan,nan,nan,nan,nan,False
3838,36733.5,nan,nan,nan,nan,nan,False
3839,36743.1,nan,nan,nan,nan,nan,False
3840,36752.6,nan,nan,nan,nan,nan,False
3841,36762.2,nan,nan,nan,nan,nan,False
3842,36771.8,nan,nan,nan,nan,nan,False
3843,36781.4,nan,nan,nan,nan,nan,False
3844,36790.9,nan,nan,nan,nan,nan,False
3845,36800.5,nan,nan,nan,nan,nan,False
3846,36810.1,nan,nan,nan,nan,nan,False
3847,36819.6,nan,nan,nan,nan,nan,False
3848,36829.2,nan,nan,nan,nan,nan,False
3849,36838.8,nan,nan,nan,nan,nan,False
3850,36848.3,nan,nan,nan,nan,nan,False
3851,36857.9,nan,nan,nan,nan,nan,False
3852,36867.5,nan,nan,nan,nan,nan,False
3853,36877.1,nan,nan,nan,nan,nan,False
3854,36886.6,nan,nan,nan,nan,nan,False
3855,36896.2,nan,nan,nan,nan,nan,False
3856,36905.8,nan,nan,nan,nan,nan,False
3857,36915.3,nan,nan,nan,nan,nan,False
3858,36924.9,nan,nan,nan,nan,nan,False
3859,36934.5,nan,nan,nan,nan,nan,False
3860,36944.1,nan,nan,nan,nan,nan,False
3861,36953.6,nan,nan,nan,nan,nan,False
3862,36963.2,nan,nan,nan,nan,nan,False
3863,36972.8,nan,nan,nan,nan,nan,False
3864,36982.3,nan,nan,nan,nan,nan,False
3865,36991.9,nan,nan,nan,nan,nan,False
3866,37001.5,nan,nan,nan,nan,nan,False
3867,37011.1,nan,nan,nan,nan,nan,False
3868,37020.6,nan,nan,nan,nan,nan,False
3869,37030.2,nan,nan,nan,nan,nan,False
3870,37039.8,nan,nan,nan,nan,nan,False
3871,37049.3,nan,nan,nan,nan,nan,False
3872,37058.9,nan,nan,nan,nan,nan,False
3873,37068.5,nan,nan,nan,nan,nan,False
3874,37078.1,nan,nan,nan,nan,nan,False
3875,37087.6,nan,nan,nan,nan,nan,False
3876,37097.2,nan,nan,nan,nan,nan,False
3877,37106.8,nan,nan,nan,nan,nan,False
3878,37116.3,nan,nan,nan,nan,nan,False
3879,37125.9,nan,nan,nan,nan,nan,False
3880,37135.5,nan,nan,nan,nan,nan,False
3881,37145.1,nan,nan,nan,nan,nan,False
3882,37154.6,nan,nan,nan,nan,nan,False
3883,37164.2,nan,nan,nan,nan,nan,False
3884,37173.8,nan,nan,nan,nan,nan,False
3885,37183.3,nan,nan,nan,nan,nan,False
3886,37192.9,nan,nan,nan,nan,nan,False
3887,37202.5,nan,nan,nan,nan,nan,False
3888,37212.0,nan,nan,nan,nan,nan,False
3889,37221.6,nan,nan,nan,nan,nan,False
3890,37231.2,nan,nan,nan,nan,nan,False
3891,37240.8,nan,nan,nan,nan,nan,False
3892,37250.3,nan,nan,nan,nan,nan,False
3893,37259.9,nan,nan,nan,nan,nan,False
3894,37269.5,nan,nan,nan,nan,nan,False
3895,37279.0,nan,nan,nan,nan,nan,False
3896,37288.6,nan,nan,nan,nan,nan,False
3897,37298.2,nan,nan,nan,nan,nan,False
3898,37307.8,nan,nan,nan,nan,nan,False
3899,37317.3,nan,nan,nan,nan,nan,False
3900,37326.9,nan,nan,nan,nan,nan,False
3901,37336.5,nan,nan,nan,nan,nan,False
3902,37346.0,nan,nan,nan,nan,nan,False
3903,37355.6,nan,nan,nan,nan,nan,False
3904,37365.2,nan,nan,nan,nan,nan,False
3905,37374.8,nan,nan,nan,nan,nan,False
3906,37384.3,nan,nan,nan,nan,nan,False
3907,37393.9,nan,nan,nan,nan,nan,False
3908,37403.5,nan,nan,nan,nan,nan,False
3909,37413.0,nan,nan,nan,nan,nan,False
3910,37422.6,nan,nan,nan,nan,nan,False
3911,37432.2,nan,nan,nan,nan,nan,False
3912,37441.8,nan,nan,nan,nan,nan,False
3913,37451.3,nan,nan,nan,nan,nan,False
3914,37460.9,nan,nan,nan,nan,nan,False
3915,37470.5,nan,nan,nan,nan,nan,False
3916,37480.0,nan,nan,nan,nan,nan,False
3917,37489.6,nan,nan,nan,nan,nan,False
3918,37499.2,nan,nan,nan,nan,nan,False
3919,37508.7,nan,nan,nan,nan,nan,False
3920,37518.3,nan,nan,nan,nan,nan,False
3921,37527.9,nan,nan,nan,nan,nan,False
3922,37537.5,nan,nan,nan,nan,nan,False
3923,37547.0,nan,nan,nan,nan,nan,False
3924,37556.6,nan,nan,nan,nan,nan,False
3925,37566.2,nan,nan,nan,nan,nan,False
3926,37575.7,nan,nan,nan,nan,nan,False
3927,37585.3,nan,nan,nan,nan,nan,False
3928,37594.9,nan,nan,nan,nan,nan,False
3929,37604.5,nan,nan,nan,nan,nan,False
3930,37614.0,nan,nan,nan,nan,nan,False
3931,37623.6,nan,nan,nan,nan,nan,False
3932,37633.2,nan,nan,nan,nan,nan,False
3933,37642.7,nan,nan,nan,nan,nan,False
3934,37652.3,nan,nan,nan,nan,nan,False
3935,37661.9,nan,nan,nan,nan,nan,False
3936,37671.5,nan,nan,nan,nan,nan,False
3937,37681.0,nan,nan,nan,nan,nan,False
3938,37690.6,nan,nan,nan,nan,nan,False
3939,37700.2,nan,nan,nan,nan,nan,False
3940,37709.7,nan,nan,nan,nan,nan,False
3941,37719.3,nan,nan,nan,nan,nan,False
3942,37728.9,nan,nan,nan,nan,nan,False
3943,37738.5,nan,nan,nan,nan,nan,False
3944,37748.0,nan,nan,nan,nan,nan,False
3945,37757.6,nan,nan,nan,nan,nan,False
3946,37767.2,nan,nan,nan,nan,nan,False
3947,37776.7,nan,nan,nan,nan,nan,False
3948,37786.3,nan,nan,nan,nan,nan,False
3949,37795.9,nan,nan,nan,nan,nan,False
3950,37805.4,nan,nan,nan,nan,nan,False
3951,37815.0,nan,nan,nan,nan,nan,False
3952,37824.6,nan,nan,nan,nan,nan,False
3953,37834.2,nan,nan,nan,nan,nan,False
3954,37843.7,nan,nan,nan,nan,nan,False
3955,37853.3,nan,nan,nan,nan,nan,False
3956,37862.9,nan,nan,nan,nan,nan,False
3957,37872.4,nan,nan,nan,nan,nan,False
3958,37882.0,nan,nan,nan,nan,nan,False
3959,37891.6,nan,nan,nan,nan,nan,False
3960,37901.2,nan,nan,nan,nan,nan,False
3961,37910.7,nan,nan,nan,nan,nan,False
3962,37920.3,nan,nan,nan,nan,nan,False
3963,37929.9,nan,nan,nan,nan,nan,False
3964,37939.4,nan,nan,nan,nan,nan,False
3965,37949.0,nan,nan,nan,nan,nan,False
3966,37958.6,nan,nan,nan,nan,nan,False
3967,37968.2,nan,nan,nan,nan,nan,False
3968,37977.7,nan,nan,nan,nan,nan,False
3969,37987.3,nan,nan,nan,nan,nan,False
3970,37996.9,nan,nan,nan,nan,nan,False
3971,38006.4,nan,nan,nan,nan,nan,False
3972,38016.0,nan,nan,nan,nan,nan,False
3973,38025.6,nan,nan,nan,nan,nan,False
3974,38035.2,nan,nan,nan,nan,nan,False
3975,38044.7,nan,nan,nan,nan,nan,False
3976,38054.3,nan,nan,nan,nan,nan,False
3977,38063.9,nan,nan,nan,nan,nan,False
3978,38073.4,nan,nan,nan,nan,nan,False
3979,38083.0,nan,nan,nan,nan,nan,False
3980,38092.6,nan,nan,nan,nan,nan,False
3981,38102.2,nan,nan,nan,nan,nan,False
3982,38111.7,nan,nan,nan,nan,nan,False
3983,38121.3,nan,nan,nan,nan,nan,False
3984,38130.9,nan,nan,nan,nan,nan,False
3985,38140.4,nan,nan,nan,nan,nan,False
3986,38150.0,nan,nan,nan,nan,nan,False
3987,38159.6,nan,nan,nan,nan,nan,False
3988,38169.1,nan,nan,nan,nan,nan,False
3989,38178.7,nan,nan,nan,nan,nan,False
3990,38188.3,nan,nan,nan,nan,nan,False
3991,38197.9,nan,nan,nan,nan,nan,False
3992,38207.4,nan,nan,nan,nan,nan,False
3993,38217.0,nan,nan,nan,nan,nan,False
3994,38226.6,nan,nan,nan,nan,nan,False
3995,38236.1,nan,nan,nan,nan,nan,False
3996,38245.7,nan,nan,nan,nan,nan,False
3997,38255.3,nan,nan,nan,nan,nan,False
3998,38264.9,nan,nan,nan,nan,nan,False
3999,38274.4,nan,nan,nan,nan,nan,False
4000,38284.0,nan,nan,nan,nan,nan,False
4001,38293.6,nan,nan,nan,nan,nan,False
4002,38303.1,nan,nan,nan,nan,nan,False
4003,38312.7,nan,nan,nan,nan,nan,False
4004,38322.3,nan,nan,nan,nan,nan,False
4005,38331.9,nan,nan,nan,nan,nan,False
4006,38341.4,nan,nan,nan,nan,nan,False
4007,38351.0,nan,nan,nan,nan,nan,False
4008,38360.6,nan,nan,nan,nan,nan,False
4009,38370.1,nan,nan,nan,nan,nan,False
4010,38379.7,nan,nan,nan,nan,nan,False
4011,38389.3,nan,nan,nan,nan,nan,False
4012,38398.9,nan,nan,nan,nan,nan,False
4013,38408.4,nan,nan,nan,nan,nan,False
4014,38418.0,nan,nan,nan,nan,nan,False
4015,38427.6,nan,nan,nan,nan,nan,False
4016,38437.1,nan,nan,nan,nan,nan,False
4017,38446.7,nan,nan,nan,nan,nan,False
4018,38456.3,nan,nan,nan,nan,nan,False
4019,38465.8,nan,nan,nan,nan,nan,False
4020,38475.4,nan,nan,nan,nan,nan,False
4021,38485.0,nan,nan,nan,nan,nan,False
4022,38494.6,nan,nan,nan,nan,nan,False
4023,38504.1,nan,nan,nan,nan,nan,False
4024,38513.7,nan,nan,nan,nan,nan,False
4025,38523.3,nan,nan,nan,nan,nan,False
4026,38532.8,nan,nan,nan,nan,nan,False
4027,38542.4,nan,nan,nan,nan,nan,False
4028,38552.0,nan,nan,nan,nan,nan,False
4029,38561.6,nan,nan,nan,nan,nan,False
4030,38571.1,nan,nan,nan,nan,nan,False
4031,38580.7,nan,nan,nan,nan,nan,False
4032,38590.3,nan,nan,nan,nan,nan,False
4033,38599.8,nan,nan,nan,nan,nan,False
4034,38609.4,nan,nan,nan,nan,nan,False
4035,38619.0,nan,nan,nan,nan,nan,False
4036,38628.6,nan,nan,nan,nan,nan,False
4037,38638.1,nan,nan,nan,nan,nan,False
4038,38647.7,nan,nan,nan,nan,nan,False
4039,38657.3,nan,nan,nan,nan,nan,False
4040,38666.8,nan,nan,nan,nan,nan,False
4041,38676.4,nan,nan,nan,nan,nan,False
4042,38686.0,nan,nan,nan,nan,nan,False
4043,38695.6,nan,nan,nan,nan,nan,False
4044,38705.1,nan,nan,nan,nan,nan,False
4045,38714.7,nan,nan,nan,nan,nan,False
4046,38724.3,nan,nan,nan,nan,nan,False
4047,38733.8,nan,nan,nan,nan,nan,False
4048,38743.4,nan,nan,nan,nan,nan,False
4049,38753.0,nan,nan,nan,nan,nan,False
4050,38762.5,nan,nan,nan,nan,nan,False
4051,38772.1,nan,nan,nan,nan,nan,False
4052,38781.7,nan,nan,nan,nan,nan,False
4053,38791.3,nan,nan,nan,nan,nan,False
4054,38800.8,nan,nan,nan,nan,nan,False
4055,38810.4,nan,nan,nan,nan,nan,False
4056,38820.0,nan,nan,nan,nan,nan,False
4057,38829.5,nan,nan,nan,nan,nan,False
4058,38839.1,nan,nan,nan,nan,nan,False
4059,38848.7,nan,nan,nan,nan,nan,False
4060,38858.3,nan,nan,nan,nan,nan,False
4061,38867.8,nan,nan,nan,nan,nan,False
4062,38877.4,nan,nan,nan,nan,nan,False
4063,38887.0,nan,nan,nan,nan,nan,False
4064,38896.5,nan,nan,nan,nan,nan,False
4065,38906.1,nan,nan,nan,nan,nan,False
4066,38915.7,nan,nan,nan,nan,nan,False
4067,38925.3,nan,nan,nan,nan,nan,False
4068,38934.8,nan,nan,nan,nan,nan,False
4069,38944.4,nan,nan,nan,nan,nan,False
4070,38954.0,nan,nan,nan,nan,nan,False
4071,38963.5,nan,nan,nan,nan,nan,False
4072,38973.1,nan,nan,nan,nan,nan,False
4073,38982.7,nan,nan,nan,nan,nan,False
4074,38992.3,nan,nan,nan,nan,nan,False
4075,39001.8,nan,nan,nan,nan,nan,False
4076,39011.4,nan,nan,nan,nan,nan,False
4077,39021.0,nan,nan,nan,nan,nan,False
4078,39030.5,nan,nan,nan,nan,nan,False
4079,39040.1,nan,nan,nan,nan,nan,False
4080,39049.7,nan,nan,nan,nan,nan,False
4081,39059.3,nan,nan,nan,nan,nan,False
4082,39068.8,nan,nan,nan,nan,nan,False
4083,39078.4,nan,nan,nan,nan,nan,False
4084,39088.0,nan,nan,nan,nan,nan,False
4085,39097.5,nan,nan,nan,nan,nan,False
4086,39107.1,nan,nan,nan,nan,nan,False
4087,39116.7,nan,nan,nan,nan,nan,False
4088,39126.2,nan,nan,nan,nan,nan,False
4089,39135.8,nan,nan,nan,nan,nan,False
4090,39145.4,nan,nan,nan,nan,nan,False
4091,39155.0,nan,nan,nan,nan,nan,False
4092,39164.5,nan,nan,nan,nan,nan,False
4093,39174.1,nan,nan,nan,nan,nan,False
4094,39183.7,nan,nan,nan,nan,nan,False
4095,39193.2,nan,nan,nan,nan,nan,False
4096,39202.8,nan,nan,nan,nan,nan,False
4097,39212.4,nan,nan,nan,nan,nan,False
4098,39222.0,nan,nan,nan,nan,nan,False
4099,39231.5,nan,nan,nan,nan,nan,False
4100,39241.1,nan,nan,nan,nan,nan,False
4101,39250.7,nan,nan,nan,nan,nan,False
4102,39260.2,nan,nan,nan,nan,nan,False
4103,39269.8,nan,nan,nan,nan,nan,False
4104,39279.4,nan,nan,nan,nan,nan,False
4105,39289.0,nan,nan,nan,nan,nan,False
4106,39298.5,nan,nan,nan,nan,nan,False
4107,39308.1,nan,nan,nan,nan,nan,False
4108,39317.7,nan,nan,nan,nan,nan,False
4109,39327.2,nan,nan,nan,nan,nan,False
4110,39336.8,nan,nan,nan,nan,nan,False
4111,39346.4,nan,nan,nan,nan,nan,False
4112,39356.0,nan,nan,nan,nan,nan,False
4113,39365.5,nan,nan,nan,nan,nan,False
4114,39375.1,nan,nan,nan,nan,nan,False
4115,39384.7,nan,nan,nan,nan,nan,False
4116,39394.2,nan,nan,nan,nan,nan,False
4117,39403.8,nan,nan,nan,nan,nan,False
4118,39413.4,nan,nan,nan,nan,nan,False
4119,39422.9,nan,nan,nan,nan,nan,False
4120,39432.5,nan,nan,nan,nan,nan,False
4121,39442.1,nan,nan,nan,nan,nan,False
4122,39451.7,nan,nan,nan,nan,nan,False
4123,39461.2,nan,nan,nan,nan,nan,False
4124,39470.8,nan,nan,nan,nan,nan,False
4125,39480.4,nan,nan,nan,nan,nan,False
4126,39489.9,nan,nan,nan,nan,nan,False
4127,39499.5,nan,nan,nan,nan,nan,False
4128,39509.1,nan,nan,nan,nan,nan,False
4129,39518.7,nan,nan,nan,nan,nan,False
4130,39528.2,nan,nan,nan,nan,nan,False
4131,39537.8,nan,nan,nan,nan,nan,False
4132,39547.4,nan,nan,nan,nan,nan,False
4133,39556.9,nan,nan,nan,nan,nan,False
4134,39566.5,nan,nan,nan,nan,nan,False
4135,39576.1,nan,nan,nan,nan,nan,False
4136,39585.7,nan,nan,nan,nan,nan,False
4137,39595.2,nan,nan,nan,nan,nan,False
4138,39604.8,nan,nan,nan,nan,nan,False
4139,39614.4,nan,nan,nan,nan,nan,False
4140,39623.9,nan,nan,nan,nan,nan,False
4141,39633.5,nan,nan,nan,nan,nan,False
4142,39643.1,nan,nan,nan,nan,nan,False
4143,39652.7,nan,nan,nan,nan,nan,False
4144,39662.2,nan,nan,nan,nan,nan,False
4145,39671.8,nan,nan,nan,nan,nan,False
4146,39681.4,nan,nan,nan,nan,nan,False
4147,39690.9,nan,nan,nan,nan,nan,False
4148,39700.5,nan,nan,nan,nan,nan,False
4149,39710.1,nan,nan,nan,nan,nan,False
4150,39719.7,nan,nan,nan,nan,nan,False
4151,39729.2,nan,nan,nan,nan,nan,False
4152,39738.8,nan,nan,nan,nan,nan,False
4153,39748.4,nan,nan,nan,nan,nan,False
4154,39757.9,nan,nan,nan,nan,nan,False
4155,39767.5,nan,nan,nan,nan,nan,False
4156,39777.1,nan,nan,nan,nan,nan,False
4157,39786.6,nan,nan,nan,nan,nan,False
4158,39796.2,nan,nan,nan,nan,nan,False
4159,39805.8,nan,nan,nan,nan,nan,False
4160,39815.4,nan,nan,nan,nan,nan,False
4161,39824.9,nan,nan,nan,nan,nan,False
4162,39834.5,nan,nan,nan,nan,nan,False
4163,39844.1,nan,nan,nan,nan,nan,False
4164,39853.6,nan,nan,nan,nan,nan,False
4165,39863.2,nan,nan,nan,nan,nan,False
4166,39872.8,nan,nan,nan,nan,nan,False
4167,39882.4,nan,nan,nan,nan,nan,False
4168,39891.9,nan,nan,nan,nan,nan,False
4169,39901.5,nan,nan,nan,nan,nan,False
4170,39911.1,nan,nan,nan,nan,nan,False
4171,39920.6,nan,nan,nan,nan,nan,False
4172,39930.2,nan,nan,nan,nan,nan,False
4173,39939.8,nan,nan,nan,nan,nan,False
4174,39949.4,nan,nan,nan,nan,nan,False
4175,39958.9,nan,nan,nan,nan,nan,False
4176,39968.5,nan,nan,nan,nan,nan,False
4177,39978.1,nan,nan,nan,nan,nan,False
4178,39987.6,nan,nan,nan,nan,nan,False
4179,39997.2,nan,nan,nan,nan,nan,False
4180,40006.8,nan,nan,nan,nan,nan,False
4181,40016.4,nan,nan,nan,nan,nan,False
4182,40025.9,nan,nan,nan,nan,nan,False
4183,40035.5,nan,nan,nan,nan,nan,False
4184,40045.1,nan,nan,nan,nan,nan,False
4185,40054.6,nan,nan,nan,nan,nan,False
4186,40064.2,nan,nan,nan,nan,nan,False
4187,40073.8,nan,nan,nan,nan,nan,False
4188,40083.3,nan,nan,nan,nan,nan,False
4189,40092.9,nan,nan,nan,nan,nan,False
4190,40102.5,nan,nan,nan,nan,nan,False
4191,40112.1,nan,nan,nan,nan,nan,False
4192,40121.6,nan,nan,nan,nan,nan,False
4193,40131.2,nan,nan,nan,nan,nan,False
4194,40140.8,nan,nan,nan,nan,nan,False
4195,40150.3,nan,nan,nan,nan,nan,False
4196,40159.9,nan,nan,nan,nan,nan,False
4197,40169.5,nan,nan,nan,nan,nan,False
4198,40179.1,nan,nan,nan,nan,nan,False
4199,40188.6,nan,nan,nan,nan,nan,False
4200,40198.2,nan,nan,nan,nan,nan,False
4201,40207.8,nan,nan,nan,nan,nan,False
4202,40217.3,nan,nan,nan,nan,nan,False
4203,40226.9,nan,nan,nan,nan,nan,False
